TREKJPY128F428F558	0	D	unknown
TRCLVRT12903CC2FF7	0	Bb	unknown
TRFANUB128F428096E	0	Ab	unknown
TRGSYXN128F92FE7F1	0	G	unknown
TRYGHSM128F92E9C0C	0	F	unknown
TRXJDMQ128E0784677	0	E	unknown
TRYIEBS12903CEC6DA	0	G	unknown
TRSVKNR128F4235AEB	0	G	unknown
TRWZHFJ128E0780C32	0	Bb	unknown
TRZMHGG128F145A6B4	0	D	unknown
TRPDAPZ128F931EBBA	0	D	unknown
TRPLURE128F4263FE4	0	D	unknown
TRHXELT128F146EC8A	0	B	unknown
TRVKLEY128F427148A	0	E	unknown
TRSFQGX128F42B0AA6	0	G	unknown
TRJNLHL12903CE5B7D	0	A	unknown
TRBLIVG12903CBCE0D	0	Ab	unknown
TRMPXKV128F4260106	0	Bb	unknown
TRNKXTE128F933D965	0	D	unknown
TRSOSMZ128F42AAA46	0	F	unknown
TRLPKNV128F9329A47	0	G	unknown
TRFYBHO12903C9D599	0	B	unknown
TRLLMYI128F933BD4A	0	E	unknown
TRRNUHX128F9305B95	0	G	unknown
TRNPRWX128F4243137	0	E	unknown
TRETAHF128F425309E	0	G	unknown
TRFDMRW128F92F6E09	0	A	unknown
TRZYBUF128F932D26E	0	G	unknown
TRMXZFA128F148542A	0	E	unknown
TRMQUMA128F422B6B8	0	Bbm	unknown
TRKPGHH128F1453DD0	0	A	unknown
TRNYFVK128F4280967	0	E	unknown
TRIOQSV128F425EFE6	0	F	unknown
TRRJUEH128F4277794	0	F	unknown
TRTTYDH12903D0CAF4	0	Eb	unknown
TRINZYY12903CF02F1	0	A	unknown
TRFIVUI128F4297586	0	G	unknown
TRROQUB128E078167C	0	E	unknown
TRGMCOR128F4295F28	0	E	unknown
TRNSQCY128F428A064	0	Dm	unknown
TRLHPSV128F42693F7	0	A	unknown
TRAKKGN128F1474172	0	A	unknown
TRFWUVP128F933D429	0	E	unknown
TRVQXLZ128F146D926	0	Bm	unknown
TRSLEMV128F92EA5C4	0	A	unknown
TRTWBNZ128F92F3426	0	Bb	unknown
TRHTASI128F930697A	0	Eb	unknown
TRFCIWW128F9335BFC	0	Bb	unknown
TRAUVMB128F92D45AC	0	Bb	unknown
TRUGYVX128F4287D5C	0	Bb	unknown
TRMVHYS128F423C6A8	0	Fm	unknown
TRYKSEO128F93141F1	0	E	unknown
TRSNDSY128F4251C1D	0	Bb	unknown
TRFDPQV128F14B0264	0	Bb	unknown
TRFTHMT128F42764D8	0	D	unknown
TRSQOYJ12903CDCB14	0	Dm	unknown
TRVSLGR12903C96B2B	0	Db	unknown
TRJFCFK128F9302E72	0	F	unknown
TRYESON128F930B81D	0	D	unknown
TRZISBB12903CE991B	0	D	unknown
TRSTJYM128F933D7A1	0	E	unknown
TRXSABU128F426D623	0	G	unknown
TRYEVMM128F4284BAB	0	E	unknown
TRQWXZE128F92F68DB	0	D	unknown
TRPTFEK128F92E280D	0	D	unknown
TRCSEEK12903CA06A5	0	D	unknown
TREGZZB128F424310C	0	G	unknown
TRWDSMP128F9329C10	0	E	unknown
TRUPTPA128F93389BE	0	D	unknown
TRXASQP128F422FE32	0	Gm	unknown
TRYNFYQ128F934D0EB	0	Eb	unknown
TRCIRSK128F92FC58F	0	Dm	unknown
TRXPXVH128F42AC1EE	0	Bb	unknown
TRPEAXE128F4243CEA	0	Bb	unknown
TRDUAAP128F149CAF9	0	D	unknown
TRIRZAI128F4293E6A	0	F	unknown
TRQAGHX128F425EEBD	0	F	unknown
TRGIRKA12903CF2764	0	D	unknown
TRJUVYQ128F4279A50	0	Dm	unknown
TRRXDBG128F428CA1B	0	E	unknown
TRNROTB128F93133B9	0	B	unknown
TRVYQOA128F147B628	0	E	unknown
TRGVSDT12903CC496B	0	G	unknown
TROKHZN128F4274241	0	E	unknown
TRKIQVP128F425D006	0	D	unknown
TRKFTQA128F93067BC	0	A	unknown
TRWUYIR128F93141F0	0	Ab	unknown
TRVTUVF128F424AA53	0	A	unknown
TRXBZLX128F9358E12	0	Am	unknown
TRCBKPJ128F92CB55E	0	G	unknown
TRMSKYE12903D01300	0	G	unknown
TRZCWLW128F426CB8A	0	A	unknown
TRUHBVV128EF34DCD8	0	F	unknown
TRXNRVS128F4287EA1	0	G	unknown
TRAWHQP128F1492E5C	0	D	unknown
TRQHNVX12903D01316	0	Gm	unknown
TRLYLFC128F1473CBA	0	G	unknown
TRMUQPE128F42AF260	0	F	unknown
TRFARJO128F1456356	0	E	unknown
TRCHHUN128F147D5A2	0	Eb	unknown
TRECHBD128F93285B6	0	Ab	unknown
TRPZZSY128F1464237	0	Eb	unknown
TRWKFOJ128F4269F2D	0	E	unknown
TRAGOAA128F422214B	0	F	unknown
TRIGSAV12903CBB4CA	0	Gm	unknown
TRXSCOU128F92E6E56	0	F	unknown
TRGZLRK128EF34A254	0	Ab	unknown
TROUGCE128F42901C9	0	D	unknown
TRLPEED128F92F5984	0	Eb	unknown
TROEEKO128F93009AC	0	G	unknown
TRXUOPE128F42905A9	0	Eb	unknown
TRUVCLI12903C9AF36	0	Db	unknown
TRBBRKW12903CFE750	0	D	unknown
TRAJCGT128F423973D	0	G	unknown
TRQIFNE128F4298812	0	G	unknown
TRYGMMG128F9342899	0	A	unknown
TRUYSXO12903D032ED	0	F	unknown
TRLUXIS12903CD9D03	0	G	unknown
TRMZBHP128E078CE71	0	F	unknown
TREDLQG128F428806F	0	A	unknown
TRGXZBH12903CBCDD6	0	Bb	unknown
TRRHTVH12903CFA09C	0	Am	unknown
TROYTDW128F931A635	0	F	unknown
TRIYXIO128F92E7231	0	Db	unknown
TRDUIOP128F147860D	0	E	unknown
TRJEPES128F92C577B	0	E	unknown
TROQSHX128E07947F8	0	G	unknown
TRFEEPZ128E07831FA	0	Em	unknown
TRMATHA12903D0C066	0	Db	unknown
TRPHXCT128F4257BD2	0	Bbm	unknown
TRNEKZU128F9329F81	0	D	unknown
TRQHXDG128F424D9A3	0	D	unknown
TRJZWUU128F92EBBBE	0	A	unknown
TRZONEY128F149EC05	0	G	unknown
TRHIVOH128F1456C33	0	G	unknown
TROKXEP128F9329FC5	0	B	unknown
TRQAXRR128F9354354	0	G	unknown
TRITPNN128F4279C0F	0	Db	unknown
TRNITVO12903CC2018	0	G	unknown
TRSSCMS12903CD0353	0	F	unknown
TRITUZT128F4277742	0	Ab	unknown
TRRXBEY128F428A2BE	0	G	unknown
TRRHVAS128E0793FE0	0	F	unknown
TRYIWQX128F92D536A	0	A	unknown
TRPOJFZ12903CDA3C3	0	A	unknown
TRUSOWS128F428B5DA	0	A	unknown
TREGTHK128F4296187	0	Fm	unknown
TRRYSGY128F4276EEB	0	A	unknown
TRNXIQJ128F42264E0	0	A	unknown
TRPLNKE128F4237D6E	0	Ab	unknown
TRVDPOM128F92CC5B7	0	Ab	unknown
TRVSWQX12903CCB823	0	Cm	unknown
TRQUEEU128E078481C	0	A	unknown
TRCKFSL128F92CBA6E	0	F	unknown
TRFRFSA128F426406B	0	E	unknown
TRXUKIA128E0798068	0	E	unknown
TRWGVSE128F4245723	0	Eb	unknown
TRKMQPW128F424CB39	0	B	unknown
TRUTBZK128F14749A7	0	A	unknown
TRVBVPF128F4287A63	0	D	unknown
TRMHOSK12903CB536A	0	G	unknown
TRRAGFI128F426B5E2	0	Bb	unknown
TRYYQNU128F92E65B8	0	G	unknown
TRFXFGS128F9333EEA	0	G	unknown
TRWRBIQ128F935F289	0	G	unknown
TRTHAAU128F427406C	0	F	unknown
TRBJHJP12903D08D37	0	D	unknown
TRBXJWT12903CC7ED5	0	Bb	unknown
TRBOOHP12903D059B7	0	Eb	unknown
TREYVCP128F92F119E	0	D	unknown
TRGCVMZ128F9342DE3	0	E	unknown
TRDIOPU128F146056D	0	Bb	unknown
TRRTQXM128F9335CA8	0	D	unknown
TRNDHCD128F92ECB74	0	G	unknown
TRUKTVM128F4298576	0	Am	unknown
TRGUDVB128F42643A3	0	G	unknown
TRYEZKC128F425CFE2	0	F	unknown
TRQUDXU12903CF8023	0	Bm	unknown
TRNWGVQ128F4265F46	0	G	unknown
TRVAQGE12903CEF74D	0	F#m	unknown
TRHSVSL128F423F64F	0	Bb	unknown
TRXJSKX128EF3501E1	0	G	unknown
TRYJBUV128F932240A	0	G	unknown
TRSBZKD128F93381AE	0	F	unknown
TRAVTIY128F42AAC4F	0	F	unknown
TRQYVLS128F42AB316	0	F	unknown
TRTTJGP128F427C20D	0	D	unknown
TRHMEDN128F145CA51	0	G	unknown
TRQCRYE12903CD3558	0	Am	unknown
TRNCFHV128E078B11C	0	G	unknown
TRUICSI128F1465967	0	A	unknown
TRPBDFC128F4259FBB	0	D	unknown
TRFHCVW128E078EB45	0	G	unknown
TRHPDIH128F42852B9	0	F	unknown
TRWEJPE128F92D8C7F	0	G	unknown
TRANVZR128F149EB0C	0	G	unknown
TRQHLXK128F92F263F	0	G	unknown
TRAELXD128F14A8B21	0	F	unknown
TRJRCBB128F4226A63	0	Ab	unknown
TRBQQFA128F93121C4	0	G	unknown
TRJOPQF128F4271149	0	D	unknown
TRIILOC128E0793F63	0	A	unknown
TRNVXBV12903C9CAB4	0	G	unknown
TRDIBQQ128F1461ACB	0	A	unknown
TRTQWAT128F42596D8	0	Bb	unknown
TRYHTRQ128F426724B	0	Am	unknown
TRYEFFX128F146D78D	0	E	unknown
TRFFAIV12903CBA5D9	0	G	unknown
TROGAAL128F14A270E	0	G	unknown
TRKMMXO128F14791E9	0	G	unknown
TRCBYUX128F4257CCB	0	F#	unknown
TRKBPPK128F4269A25	0	A	unknown
TRKLFKF128F4292441	0	Ab	unknown
TRJOBYQ128F149EB22	0	F	unknown
TRDIZHW128F427FEC1	0	B	unknown
TRLQZGC12903CD30C6	0	Bb	unknown
TRYNGSQ128F147F3B7	0	G	unknown
TRTVFYJ128F4243133	0	Am	unknown
TRWHZSQ128F92EDE87	0	A	unknown
TRMWQNL128F92C6A25	0	F	unknown
TRRITKZ128F426DE6A	0	D	unknown
TRGASIV128F429230D	0	A	unknown
TRBSBQV128F422B5D0	0	D	unknown
TRIETJP128F4291198	0	E	unknown
TRVDSAV128F4291D26	0	F	unknown
TRXBYWS128F93297DB	0	A	unknown
TRENYRF128F931688E	0	F	unknown
TREOVEB128EF33E014	0	G	unknown
TRKKJQV128F428B25B	0	G	unknown
TRGWKOH128F93422C4	0	D	unknown
TREUXWU12903CAB6BC	0	A	unknown
TRLQENL128F425B46C	0	G	unknown
TRDSVSO128F92F3415	0	D	unknown
TRLKHZQ128F427C02A	0	F	unknown
TRGRIEK128F932AE3A	0	F	unknown
TRNJSVZ12903D045C0	0	Bb	unknown
TRJUVSA128F92F8CE7	0	F	unknown
TRJGPWH12903D03D0B	0	Bb	unknown
TRDDENB12903CB7AF5	0	G	unknown
TRWTZII12903CACCBC	0	Dm	unknown
TROKTBY128F92D5D30	0	G	unknown
TRIUGKW128F145D943	0	E	unknown
TRAQWII128F93307C2	0	D	unknown
TRKGHBX128F428E08C	0	Em	unknown
TRSJKOV128F424B5D8	0	D	unknown
TRQAOWZ128F93000A4	0	G	unknown
TRXXBND128F9303F4E	0	F	unknown
TRHISQT128F426401C	0	G	unknown
TRNXMNM128F427DB8C	0	Am	unknown
TRJSGEC128F92C92A5	0	Bb	unknown
TRKCFDH128F933B4CD	0	Eb	unknown
TRSWOCU128F426DAD3	0	Am	unknown
TROLSBW128E0792A43	0	G	unknown
TRFYJEQ128F427C8D5	0	E	unknown
TRFJPJB12903CC9EFC	0	Dm	unknown
TRUROJS128F4283209	0	E	unknown
TRRVTRX128F92C92AD	0	D	unknown
TRMMPDW128F427A326	0	F	unknown
TRKSEZQ128F423139B	0	Bb	unknown
TRZIVQY12903CEA102	0	Am	unknown
TRFGFUP128F92F9B77	0	G	unknown
TRWPRXO128F9335B8B	0	Bb	unknown
TRYBGVR128F429B7AC	0	Db	unknown
TRBYITP128F930933D	0	Eb	unknown
TRZVBSY128F424AE4E	0	D	unknown
TRYXILD12903C9E737	0	G	unknown
TRXWAJN128F92C321A	0	G	unknown
TRGKMVG128F9304C8F	0	Ab	unknown
TRSFZEE128F428D13F	0	E	unknown
TRHFCTK128F428A170	0	Dm	unknown
TRKMHMS12903C9854E	0	G	unknown
TRDCFTC12903CB123A	0	F	unknown
TRSSSEF128F14A2B2E	0	E	unknown
TRFYRSS128F147B852	0	F	unknown
TRLHOUL128F42710CA	0	G	unknown
TRVSAYZ128E07942C4	0	A	unknown
TRIRCYZ128F423C331	0	Dm	unknown
TRFZCME128F147EEA1	0	Eb	unknown
TRGFOYD128F42313A2	0	Ab	unknown
TRCGAMN128F427E0BB	0	F	unknown
TRVLQFM128F92F1E6C	0	Bb	unknown
TRXTRAU128F4231294	0	A	unknown
TRRRTLE12903CA241F	0	D	unknown
TRSGFNE128F42699CC	0	E	unknown
TRQLHLB128F426D930	0	D	unknown
TRMVKSL128F14640E0	0	A	unknown
TRGHDTN128F4294EB8	0	Bb	unknown
TRLBDYR128F9302497	0	Dm	unknown
TRUXIRH12903CFA6FC	0	A	unknown
TROQTBG128F427ECF9	0	F#	unknown
TRJABUV12903CBC58A	0	Eb	unknown
TRSBENT128F92E2E04	0	F	unknown
TRFPMHD128F429215B	0	D	unknown
TRCBVHH12903CAE376	0	D	unknown
TRLVZDP128F92F2D17	0	E	unknown
TRPZLQJ128F9335F97	0	G	unknown
TRIATAS128F1465355	0	Cm	unknown
TRFOYRF128F935F972	0	A	unknown
TRGFIOE12903CEB7ED	0	G	unknown
TRVYZLA128F9300C38	0	Ab	unknown
TRNUNST128F9335954	0	F	unknown
TRUVXYG128F1474790	0	F	unknown
TRHPASW128F425F7E3	0	Bb	unknown
TRTZJGL128F428A7D8	0	E	unknown
TRSWQYF128F147CBC0	0	G	unknown
TRAJNYD128F9340A32	0	B	unknown
TRSGAMF128F92EBE2D	0	Am	unknown
TRELRMO12903CE4E72	0	Bb	unknown
TRVICMJ128F427317E	0	G	unknown
TRGBRTG128F92C6FFE	0	Eb	unknown
TRECVZW128F428C3DB	0	G	unknown
TRSRAMG12903CAF964	0	F	unknown
TRYHOYI12903D0950B	0	F#	unknown
TRHQFKY12903CDB452	0	D	unknown
TRZURPG128F92F2ACB	0	C#m	unknown
TRYDASF128E0784360	0	Ab	unknown
TRIKLPV12903CB39CD	0	Db	unknown
TRKGUXD128F1460979	0	E	unknown
TRNBDON128F42806F8	0	G	unknown
TRNXRUR128F42AD318	0	G	unknown
TRXSYYR128F4276515	0	B	unknown
TRZFLLF128F147DBB1	0	Gm	unknown
TRMAFYI128F422DA21	0	Eb	unknown
TRTPYYV128F146DE36	0	E	unknown
TRAXTFA128E0792E8B	0	G	unknown
TRJCLDN12903CE50E6	0	G	unknown
TRYSUHL128F427B9BF	0	Bb	unknown
TRFMZWK12903CF8B44	0	F	unknown
TRFTWDK128EF342BD4	0	G	unknown
TRLKKUA128F42A9233	0	A	unknown
TRAGQGC12903C9C3D0	0	Bb	unknown
TRUONWL128F425F670	0	Eb	unknown
TRQTLCI128E078C88E	0	Eb	unknown
TRGMGVV128F930ADCF	0	A	unknown
TRBBQTZ128F4227763	0	A	unknown
TRFNYNK128F4262441	0	F	unknown
TRCMMSR128F930F892	0	E	unknown
TRVIMCO12903CD03DB	0	F	unknown
TRGPQJA128F93291EA	0	Bb	unknown
TRNFVXL128F428F079	0	G	unknown
TRYTLWY128E0791749	0	Bb	unknown
TRJOSZL128E0798066	0	E	unknown
TRTIVLO128E0796691	0	G	unknown
TRDOYVB12903CACDA8	0	Gm	unknown
TRIEPZN128F92F7601	0	Eb	unknown
TRXANOD128F425112A	0	B	unknown
TRKHEOC128F9352835	0	G	unknown
TRMNUBD128F92CB72E	0	F	unknown
TROWMYO128F428F81A	0	F	unknown
TRDVKOM128F92F90C4	0	G	unknown
TRYSVFS128F92E10F7	0	Dm	unknown
TRLNNVE128F429147C	0	G	unknown
TRMLBVM128F92D79BF	0	Ab	unknown
TRAQEDY128F1466365	0	Bb	unknown
TRGUIHT128F933116F	0	D	unknown
TRSRYCB128F427D2B9	0	A	unknown
TRTXPQA128F425F0BB	0	F	unknown
TRZVNEM128EF351A49	0	Eb	unknown
TRZOILY128F933BD73	0	E	unknown
TRECTOR128F9358844	0	E	unknown
TRHXFFP12903D0738E	0	D	unknown
TRXDSNR128F92EB693	0	F	unknown
TRAPBPG128F1458366	0	A	unknown
TRMFFYD128E0785D0F	0	F	unknown
TRVQCVF128F9342F6F	0	G	unknown
TRYBIYS12903CE3367	0	C#m	unknown
TRJPWCS128F424D7BE	0	Eb	unknown
TRTYYTO12903CA4A34	0	Eb	unknown
TRPSYCH128F424845C	0	G	unknown
TRERKKL128F425A23E	0	G	unknown
TRJDFFZ12903D0789D	0	Ab	unknown
TRDYAUP128F423C081	0	F	unknown
TRQZNNK128F427C211	0	E	unknown
TRODJGG128F421C375	0	Bb	unknown
TRPBUDI128F14A76AE	0	A	unknown
TRLVLFT128F42AE1D5	0	G	unknown
TRFELTG128F1456CEB	0	D	unknown
TRJCHIE128F42BBAF3	0	A	unknown
TRLPCSG128F42556C4	0	Bb	unknown
TRGOZZZ128E0785872	0	E	unknown
TRIJGUQ128F42386B2	0	F	unknown
TRPNHHN128F92FDBA8	0	E	unknown
TRMOYVH128F146289B	0	Bb	unknown
TRBPHEN128E0785362	0	E	unknown
TRBCEMZ128F92CBA64	0	Bb	unknown
TRGWWYX128EF36739E	0	Bb	unknown
TRHTFYA128F9306A6D	0	E	unknown
TRBWZYK128F42B4CC6	0	Bb	unknown
TROZOEJ128F1470DFA	0	A	unknown
TRPOWLW128E07930BB	0	G	unknown
TREDEIN128F4274B44	0	Em	unknown
TRFTTPU128F425C803	0	A	unknown
TRHCJAD128E07922DF	0	D	unknown
TRANHSO12903CF02CC	0	D	unknown
TRQBRUN128F9320631	0	D	unknown
TRSSBKO128F148B3C6	0	F#	unknown
TRUEGMO128F429545B	0	A	unknown
TRONFJS128F428979F	0	D	unknown
TRXLNBQ128F42450A7	0	Bb	unknown
TRVUAVT128F4244C33	0	Am	unknown
TRSPIDT128F9353338	0	A	unknown
TRBWOYQ128F427B9B7	0	G	unknown
TROECHY128F4275B56	0	E	unknown
TRMJEXL128E0793AF6	0	D	unknown
TRRAHBV128F933D3A2	0	D	unknown
TRKBGGH128F14917F1	0	A	unknown
TRNYXVL12903CCD184	0	F	unknown
TRDEXQU128F426D5FE	0	F	unknown
TREWEJH128F4276133	0	E	unknown
TRQCPHA128F427A8F1	0	Ab	unknown
TRCXSHO128F42AD81C	0	G	unknown
TRTTFUT128F14A0C50	0	A	unknown
TRYCVNS12903CCA4A8	0	A	unknown
TRMRQXB12903CE2A76	0	D	unknown
TRPHSZB128F427800A	0	F	unknown
TRYFBLU128F147B876	0	E	unknown
TRDXEEU12903CC42E7	0	Db	unknown
TRSNPIB128F42BC938	0	F	unknown
TRNBEHI128F4281A6A	0	G	unknown
TRTATTK128F427690C	0	Bb	unknown
TRDZUTH128F146BC80	0	D	unknown
TRZRGJA12903CB85E2	0	Db	unknown
TRGQVVO128F1491804	0	Dm	unknown
TRDYZYY128F4284F78	0	G	unknown
TROTIXO128F427EA49	0	Am	unknown
TRZVHFI128F92CF386	0	E	unknown
TRQSAUP128F42886F0	0	G	unknown
TROMQEK128F4279E1A	0	D	unknown
TRTPNMW128F933BD51	0	B	unknown
TRTGRZM128F4286225	0	G	unknown
TRTJEDK128F42AC54D	0	D	unknown
TRSWBVW128F9302C68	0	G	unknown
TRNMBFI128F427F23F	0	Em	unknown
TRNBAVB128F92F5F45	0	G	unknown
TRUTTYH128E078F269	0	D	unknown
TRIVLUF128F42861C3	0	Bm	unknown
TRDUIXP128F426415E	0	D	unknown
TRULZEF128F428A615	0	B	unknown
TRLCVIO128F93049BF	0	Bb	unknown
TRSEDJB12903CC0786	0	Bb	unknown
TRSERWS128F4262A07	0	D	unknown
TRMAOGA128F422B8E6	0	D	unknown
TRLQLVO128F145BCCE	0	F	unknown
TRZYKTR12903D00F70	0	Eb	unknown
TRBVWRH128F1477A41	0	Bb	unknown
TRLPOMC128F4263536	0	Bb	unknown
TRVJORX128F429A2E2	0	F	unknown
TRFGVEO128F42636DF	0	B	unknown
TRCAULG128F92D2F31	0	A	unknown
TRVLEST128E078BB53	0	Eb	unknown
TRDRRVB128F428AF55	0	E	unknown
TRHWOBW128F426723C	0	B	unknown
TRBUNEB128F92DE8F9	0	Eb	unknown
TROIFHJ128EF350BFF	0	D	unknown
TRMIFRF128F429ED5D	0	Db	unknown
TRUWYAE128F92DB16D	0	Eb	unknown
TRJNGVN128F4292BD6	0	G	unknown
TREBMPD128E078F9D5	0	F	unknown
TRNSCPO128F92F996E	0	D	unknown
TRLERVC12903CAB4FC	0	A	unknown
TRIAAGR128F42873F0	0	G	unknown
TRHUSVJ128F4280CE2	0	Ab	unknown
TRQQEFN128F425E97B	0	G	unknown
TRGOSOP128F930703B	0	D	unknown
TRPFTWB128E078B974	0	Bb	unknown
TRXSKTT128F145BCD7	0	A	unknown
TRGJHGZ128F4275A0D	0	Am	unknown
TRONSRD128F145E0CF	0	A	unknown
TRYESNI128F4221001	0	G	unknown
TRJATSM128F428A47A	0	G	unknown
TRVTXSP128F9311CD0	0	D	unknown
TRJFAUK128F148B56C	0	D	unknown
TRVMSXH128F426A0CC	0	F	unknown
TRHIHXD128F9304C9C	0	A	unknown
TRALIBE128F425B3CA	0	B	unknown
TRQBFUT128F42962A4	0	D	unknown
TRZCALU128F427D4E4	0	A	unknown
TRIRSJX128F42A064D	0	G	unknown
TRFPTTO128F1492A9B	0	F	unknown
TRKTZVX128F427F255	0	D	unknown
TRHXFXR128F92E7ACD	0	A	unknown
TRXGLRM128F4269564	0	B	unknown
TRGCDOB128F9312521	0	Em	unknown
TRLATHI128F4299E26	0	Eb	unknown
TRKFLWR128F4215D05	0	Bb	unknown
TRQHRRK128F92EF5F6	0	F#	unknown
TRENHWK128E078ED26	0	Ab	unknown
TRFHLKH128F1467481	0	Dm	unknown
TRUDYAY128F92FE855	0	A	unknown
TRJKRHB128F93368BE	0	G	unknown
TRXOPBY128F148B6F9	0	G	unknown
TRFZNST128F4243635	0	G	unknown
TRUTNGF12903CE248C	0	Ab	unknown
TRHBUOS12903CF6313	0	Eb	unknown
TRYPCLX128F4277C53	0	B	unknown
TRQOHDO12903C96B40	0	E	unknown
TRAIFLV12903CCFECD	0	A	unknown
TRKPKNH128F4295A45	0	Bb	unknown
TRKIXQT128F4260ECD	0	D	unknown
TRZQHOP128F427EE59	0	G	unknown
TRHJGIP128F428E7AD	0	G	unknown
TRMVDAJ128F14639B5	0	G	unknown
TRALHRB128F4267197	0	F	unknown
TROXNYD128F428E691	0	D	unknown
TRXTHQJ128F42890EE	0	Em	unknown
TRAKSRQ128F4269AE8	0	F	unknown
TRUEHET128F92CF37B	0	A	unknown
TRMJGDA128F426954E	0	Am	unknown
TRVLXSJ12903CF864A	0	Bb	unknown
TRKNNQP128EF3570CE	0	D	unknown
TRZJUHJ128F429A6BC	0	Bb	unknown
TREQRSN128F4214339	0	D	unknown
TRRWQUI128F428A3FC	0	E	unknown
TRCLYRL128F4285EED	0	Bb	unknown
TRKFXIO128F424A4AB	0	Ebm	unknown
TRMYLRP128F423CAAB	0	G	unknown
TRGHYVB128F92EB230	0	Bb	unknown
TRTRNHA128F9326B8E	0	A	unknown
TRWSKYD128F4256488	0	F	unknown
TRBCGZZ128F92EB4BF	0	Am	unknown
TRYILBC128F424253F	0	D	unknown
TRFSNYP12903CA5DC3	0	F#	unknown
TRZMWZX128F930BECD	0	D	unknown
TRGSXWW128F42AC0EF	0	Bb	unknown
TRLWCJL12903CB868E	0	Ab	unknown
TRXBCON128F427E088	0	B	unknown
TRHLIUQ128F42905C4	0	D	unknown
TRKOELQ128F93364DB	0	C#m	unknown
TRKYIAP128F14697DC	0	F	unknown
TRHWGHR128F42904B0	0	E	unknown
TRQSVYP128F42807D7	0	G	unknown
TRHVBCC128F429E974	0	Db	unknown
TRPQOWO12903CF9679	0	G	unknown
TRNILSC128F9351ED4	0	F	unknown
TRGFUVB128F42374E1	0	F	unknown
TRGUVSH12903CFC1FC	0	E	unknown
TRITUZY128F933BD52	0	E	unknown
TRMXZMT128F930FDBC	0	E	unknown
TRSCIVZ128F92E2930	0	Em	unknown
TRLALHS128F145A70C	0	F	unknown
TRTJIFP128F1456824	0	E	unknown
TREQYMW128F4270A19	0	A	unknown
TRXPPVX128F92D1403	0	G	unknown
TRXYGVG128F92D2D69	0	A	unknown
TRDIRGB128F146286F	0	Eb	unknown
TRCNNHP12903CC4C0E	0	A	unknown
TRXYEYX128F9311478	0	G	unknown
TRPETBF12903CE58BA	0	F#m	unknown
TRXCMQD128F149DA60	0	D	unknown
TRPIMYB128F4218EBA	0	D	unknown
TRMDVIR128F1490C76	0	G	unknown
TROJNAW128F429B0DE	0	A	unknown
TRSWEJM12903CF4A90	0	Bb	unknown
TRFPJUV128F4299808	0	A	unknown
TRQASGZ128F92F136D	0	F	unknown
TRLTTQR128F9321342	0	Am	unknown
TROUYIZ128F4219D99	0	E	unknown
TRXHJOC128F93061E5	0	F#	unknown
