Albums-Ballroom_Magic-16	204.0	X	Quickstep
Albums-Ballroom_Magic-17	200.0	X	Quickstep
Albums-Ballroom_Magic-18	90.0	X	Waltz
Albums-Cafe_Paradiso-01	102.0	X	Samba
Albums-Cafe_Paradiso-02	100.0	X	Samba
Albums-Cafe_Paradiso-03	102.0	X	Samba
Albums-Cafe_Paradiso-04	100.0	X	Samba
Albums-Cafe_Paradiso-05	124.0	X	ChaChaCha
Albums-Cafe_Paradiso-06	124.0	X	ChaChaCha
Albums-Cafe_Paradiso-07	124.0	X	ChaChaCha
Albums-Cafe_Paradiso-08	124.0	X	ChaChaCha
Albums-Cafe_Paradiso-09	84.0	X	Rumba-International
Albums-Cafe_Paradiso-10	96.0	X	Rumba-International
Albums-Cafe_Paradiso-11	96.0	X	Rumba-International
Albums-Cafe_Paradiso-12	96.0	X	Rumba-International
Albums-Cafe_Paradiso-14	172.0	X	Jive
Albums-Cafe_Paradiso-15	172.0	X	Jive
Albums-Cafe_Paradiso-16	172.0	X	Jive
Albums-Chrisanne1-01	84.0	X	Waltz
Albums-Chrisanne1-02	84.0	X	Waltz
Albums-Chrisanne1-03	84.0	X	Waltz
Albums-Chrisanne1-04	128.0	X	Tango
Albums-Chrisanne1-05	132.0	X	Tango
Albums-Chrisanne1-06	128.0	X	Tango
Albums-Chrisanne1-07	180.0	X	VienneseWaltz
Albums-Chrisanne1-08	180.0	X	VienneseWaltz
Albums-Chrisanne1-12	200.0	X	Quickstep
Albums-Chrisanne1-13	200.0	X	Quickstep
Albums-Chrisanne1-14	200.0	X	Quickstep
Albums-Chrisanne2-01	84.0	X	Waltz
Albums-Chrisanne2-02	84.0	X	Waltz
Albums-Chrisanne2-03	84.0	X	Waltz
Albums-Chrisanne2-04	132.0	X	Tango
Albums-Chrisanne2-05	128.0	X	Tango
Albums-Chrisanne2-06	128.0	X	Tango
Albums-Chrisanne2-07	174.0	X	VienneseWaltz
Albums-Chrisanne2-11	200.0	X	Quickstep
Albums-Chrisanne2-12	204.0	X	Quickstep
Albums-Chrisanne3-01	84.0	X	Waltz
Albums-Chrisanne3-02	84.0	X	Waltz
Albums-Chrisanne3-03	84.0	X	Waltz
Albums-Chrisanne3-04	132.0	X	Tango
Albums-Chrisanne3-05	128.0	X	Tango
Albums-Chrisanne3-06	128.0	X	Tango
Albums-Chrisanne3-07	174.0	X	VienneseWaltz
Albums-Chrisanne3-08	180.0	X	VienneseWaltz
Albums-Chrisanne3-09	180.0	X	VienneseWaltz
Albums-Chrisanne3-13	204.0	X	Quickstep
Albums-Chrisanne3-14	200.0	X	Quickstep
Albums-Chrisanne3-15	204.0	X	Quickstep
Albums-Commitments-08	164.0	X	Jive
Albums-Commitments-10	164.0	X	Jive
Albums-Commitments-11	91.0	X	Waltz
Albums-Fire-01	124.0	X	ChaChaCha
Albums-Fire-02	104.0	X	Samba
Albums-Fire-03	108.0	X	Rumba-International
Albums-Fire-07	176.0	X	Jive
Albums-Fire-08	124.0	X	ChaChaCha
Albums-Fire-09	104.0	X	Samba
Albums-Fire-10	100.0	X	Rumba-International
Albums-Fire-12	180.0	X	Jive
Albums-Fire-13	90.0	X	Waltz
Albums-Fire-14	124.0	X	ChaChaCha
Albums-Fire-15	104.0	X	Samba
Albums-GloriaEstefan_MiTierra-01	88.0	X	Rumba-International
Albums-GloriaEstefan_MiTierra-04	122.0	X	Rumba-American
Albums-GloriaEstefan_MiTierra-06	120.0	X	Rumba-American
Albums-GloriaEstefan_MiTierra-08	120.0	X	Rumba-International
Albums-GloriaEstefan_MiTierra-11	120.0	X	Rumba-International
Albums-I_Like_It2-01	136.0	X	ChaChaCha
Albums-I_Like_It2-02	123.0	X	ChaChaCha
Albums-I_Like_It2-09	130.0	X	Rumba-American
Albums-Latin_Jam-01	128.0	X	ChaChaCha
Albums-Latin_Jam-02	104.0	X	Rumba-International
Albums-Latin_Jam-03	104.0	X	Samba
Albums-Latin_Jam-04	128.0	X	ChaChaCha
Albums-Latin_Jam-05	104.0	X	Rumba-International
Albums-Latin_Jam-06	104.0	X	Samba
Albums-Latin_Jam-07	124.0	X	ChaChaCha
Albums-Latin_Jam-08	104.0	X	Rumba-International
Albums-Latin_Jam-09	104.0	X	Samba
Albums-Latin_Jam-11	176.0	X	Jive
Albums-Latin_Jam-12	176.0	X	Jive
Albums-Latin_Jam-13	128.0	X	ChaChaCha
Albums-Latin_Jam-14	104.0	X	Rumba-International
Albums-Latin_Jam-15	104.0	X	Samba
Albums-Latin_Jam2-01	102.0	X	Samba
Albums-Latin_Jam2-02	104.0	X	Samba
Albums-Latin_Jam2-03	102.0	X	Samba
Albums-Latin_Jam2-04	128.0	X	ChaChaCha
Albums-Latin_Jam2-05	128.0	X	ChaChaCha
Albums-Latin_Jam2-06	128.0	X	ChaChaCha
Albums-Latin_Jam2-07	104.0	X	Rumba-International
Albums-Latin_Jam2-08	104.0	X	Rumba-International
Albums-Latin_Jam2-09	104.0	X	Rumba-International
Albums-Latin_Jam2-11	176.0	X	Jive
Albums-Latin_Jam2-12	176.0	X	Jive
Albums-Latin_Jam2-13	128.0	X	ChaChaCha
Albums-Latin_Jam2-14	104.0	X	Samba
Albums-Latin_Jam2-15	104.0	X	Rumba-International
Albums-Latin_Jam3-01	128.0	X	ChaChaCha
Albums-Latin_Jam3-02	128.0	X	ChaChaCha
Albums-Latin_Jam3-03	128.0	X	ChaChaCha
Albums-Latin_Jam3-04	100.0	X	Samba
Albums-Latin_Jam3-05	100.0	X	Samba
Albums-Latin_Jam3-06	100.0	X	Samba
Albums-Latin_Jam3-07	104.0	X	Rumba-International
Albums-Latin_Jam3-08	104.0	X	Rumba-International
Albums-Latin_Jam3-09	104.0	X	Rumba-International
Albums-Latin_Jam3-11	176.0	X	Jive
Albums-Latin_Jam3-12	176.0	X	Jive
Albums-Latin_Jam4-01	128.0	X	ChaChaCha
Albums-Latin_Jam4-02	104.0	X	Samba
Albums-Latin_Jam4-03	104.0	X	Rumba-International
Albums-Latin_Jam4-05	176.0	X	Jive
Albums-Latin_Jam4-06	128.0	X	ChaChaCha
Albums-Latin_Jam4-07	104.0	X	Samba
Albums-Latin_Jam4-08	104.0	X	Rumba-International
Albums-Latin_Jam4-10	176.0	X	Jive
Albums-Latin_Jam4-11	128.0	X	ChaChaCha
Albums-Latin_Jam4-12	104.0	X	Samba
Albums-Latin_Jam4-13	104.0	X	Rumba-International
Albums-Latin_Jam5-01	100.0	X	Samba
Albums-Latin_Jam5-02	124.0	X	ChaChaCha
Albums-Latin_Jam5-03	104.0	X	Rumba-International
Albums-Latin_Jam5-04	176.0	X	Jive
Albums-Latin_Jam5-06	100.0	X	Samba
Albums-Latin_Jam5-07	124.0	X	ChaChaCha
Albums-Latin_Jam5-08	104.0	X	Rumba-International
Albums-Latin_Jam5-09	176.0	X	Jive
Albums-Latin_Jam5-10	100.0	X	Samba
Albums-Latin_Jam5-11	124.0	X	ChaChaCha
Albums-Latin_Jam5-12	104.0	X	Rumba-International
Albums-Latino_Latino-01	128.0	X	ChaChaCha
Albums-Latino_Latino-03	202.0	X	Samba
Albums-Latino_Latino-04	120.0	X	ChaChaCha
Albums-Latino_Latino-05	115.0	X	Rumba-American
Albums-Latino_Latino-06	109.0	X	ChaChaCha
Albums-Latino_Latino-09	141.0	X	Rumba-American
Albums-Latino_Latino-10	115.0	X	Rumba-American
Albums-Macumba-01	124.0	X	ChaChaCha
Albums-Macumba-02	124.0	X	ChaChaCha
Albums-Macumba-03	124.0	X	ChaChaCha
Albums-Macumba-04	124.0	X	ChaChaCha
Albums-Macumba-05	100.0	X	Samba
Albums-Macumba-06	100.0	X	Samba
Albums-Macumba-07	100.0	X	Samba
Albums-Macumba-08	100.0	X	Samba
Albums-Macumba-09	96.0	X	Rumba-International
Albums-Macumba-10	96.0	X	Rumba-International
Albums-Macumba-11	100.0	X	Rumba-International
Albums-Macumba-12	100.0	X	Rumba-International
Albums-Macumba-14	172.0	X	Jive
Albums-Macumba-15	176.0	X	Jive
Albums-Macumba-16	168.0	X	Jive
Albums-Mambo_Kings-03	117.0	X	ChaChaCha
Albums-Mambo_Kings-10	106.0	X	ChaChaCha
Albums-Mambo_Kings-11	118.0	X	ChaChaCha
Albums-Mambo_Kings-12	117.0	X	ChaChaCha
Albums-Pais_Tropical-01	100.0	X	Samba
Albums-Pais_Tropical-02	100.0	X	Samba
Albums-Pais_Tropical-03	100.0	X	Samba
Albums-Pais_Tropical-04	100.0	X	Samba
Albums-Pais_Tropical-05	124.0	X	ChaChaCha
Albums-Pais_Tropical-06	124.0	X	ChaChaCha
Albums-Pais_Tropical-07	124.0	X	ChaChaCha
Albums-Pais_Tropical-08	124.0	X	ChaChaCha
Albums-Pais_Tropical-09	100.0	X	Rumba-International
Albums-Pais_Tropical-10	100.0	X	Rumba-International
Albums-Pais_Tropical-11	100.0	X	Rumba-International
Albums-Pais_Tropical-12	100.0	X	Rumba-International
Albums-Pais_Tropical-13	168.0	X	Jive
Albums-Pais_Tropical-14	168.0	X	Jive
Albums-Pais_Tropical-15	172.0	X	Jive
Albums-Pais_Tropical-16	172.0	X	Jive
Albums-Secret_Garden-01	84.0	X	Waltz
Albums-Secret_Garden-02	94.0	X	Waltz
Albums-Secret_Garden-05	72.0	X	Waltz
Albums-Secret_Garden-06	86.0	X	Waltz
Albums-Step_By_Step-01	87.0	X	Waltz
Albums-Step_By_Step-02	87.0	X	Waltz
Albums-Step_By_Step-03	87.0	X	Waltz
Albums-Step_By_Step-04	87.0	X	Waltz
Albums-Step_By_Step-05	128.0	X	Tango
Albums-Step_By_Step-06	128.0	X	Tango
Albums-Step_By_Step-07	128.0	X	Tango
Albums-Step_By_Step-08	128.0	X	Tango
Albums-Step_By_Step-09	180.0	X	VienneseWaltz
Albums-Step_By_Step-10	180.0	X	VienneseWaltz
Albums-Step_By_Step-11	180.0	X	VienneseWaltz
Albums-Step_By_Step-15	153.0	X	Quickstep
Albums-Step_By_Step-16	153.0	X	Quickstep
Albums-Step_By_Step-17	153.0	X	Quickstep
Albums-Step_By_Step-18	153.0	X	Quickstep
Albums-StrictlyDancing_Tango-01	112.0	X	Tango
Albums-StrictlyDancing_Tango-02	116.0	X	Tango
Albums-StrictlyDancing_Tango-03	116.0	X	Tango
Albums-StrictlyDancing_Tango-04	116.0	X	Tango
Albums-StrictlyDancing_Tango-05	116.0	X	Tango
Albums-StrictlyDancing_Tango-06	120.0	X	Tango
Albums-StrictlyDancing_Tango-07	120.0	X	Tango
Albums-StrictlyDancing_Tango-08	120.0	X	Tango
Albums-StrictlyDancing_Tango-09	120.0	X	Tango
Albums-StrictlyDancing_Tango-10	120.0	X	Tango
Albums-StrictlyDancing_Tango-11	124.0	X	Tango
Albums-StrictlyDancing_Tango-12	124.0	X	Tango
Albums-StrictlyDancing_Tango-13	128.0	X	Tango
Albums-StrictlyDancing_Tango-14	128.0	X	Tango
Albums-StrictlyDancing_Tango-15	132.0	X	Tango
Media-100601	87.0	X	Waltz
Media-100602	87.0	X	Waltz
Media-100603	87.0	X	Waltz
Media-100604	87.0	X	Waltz
Media-100605	128.0	X	Tango
Media-100606	128.0	X	Tango
Media-100607	128.0	X	Tango
Media-100608	180.0	X	VienneseWaltz
Media-100609	174.0	X	VienneseWaltz
Media-100610	177.0	X	VienneseWaltz
Media-100614	204.0	X	Quickstep
Media-100615	204.0	X	Quickstep
Media-100616	204.0	X	Quickstep
Media-103301	84.0	X	Waltz
Media-103302	84.0	X	Waltz
Media-103303	84.0	X	Waltz
Media-103304	132.0	X	Tango
Media-103305	128.0	X	Tango
Media-103306	128.0	X	Tango
Media-103307	180.0	X	VienneseWaltz
Media-103308	180.0	X	VienneseWaltz
Media-103312	200.0	X	Quickstep
Media-103313	204.0	X	Quickstep
Media-103314	204.0	X	Quickstep
Media-103315	180.0	X	VienneseWaltz
Media-103401	124.0	X	ChaChaCha
Media-103402	124.0	X	ChaChaCha
Media-103403	124.0	X	ChaChaCha
Media-103404	124.0	X	ChaChaCha
Media-103405	124.0	X	ChaChaCha
Media-103406	124.0	X	ChaChaCha
Media-103407	124.0	X	ChaChaCha
Media-103408	124.0	X	ChaChaCha
Media-103409	124.0	X	ChaChaCha
Media-103410	124.0	X	ChaChaCha
Media-103411	124.0	X	ChaChaCha
Media-103412	124.0	X	ChaChaCha
Media-103413	124.0	X	ChaChaCha
Media-103414	124.0	X	ChaChaCha
Media-103415	124.0	X	ChaChaCha
Media-103416	124.0	X	ChaChaCha
Media-103417	124.0	X	ChaChaCha
Media-103501	100.0	X	Samba
Media-103502	100.0	X	Samba
Media-103503	100.0	X	Samba
Media-103504	100.0	X	Samba
Media-103505	100.0	X	Samba
Media-103506	92.0	X	Samba
Media-103507	124.0	X	ChaChaCha
Media-103508	124.0	X	ChaChaCha
Media-103509	124.0	X	ChaChaCha
Media-103510	124.0	X	ChaChaCha
Media-103511	100.0	X	Rumba-Misc
Media-103512	100.0	X	Rumba-Misc
Media-103513	100.0	X	Rumba-Misc
Media-103514	104.0	X	Rumba-Misc
Media-103515	160.0	X	Jive
Media-103516	168.0	X	Jive
Media-103517	176.0	X	Jive
Media-103601	116.0	X	ChaChaCha
Media-103602	124.0	X	ChaChaCha
Media-103603	124.0	X	ChaChaCha
Media-103604	124.0	X	ChaChaCha
Media-103605	100.0	X	Samba
Media-103606	102.0	X	Samba
Media-103607	104.0	X	Samba
Media-103608	100.0	X	Rumba-Misc
Media-103609	100.0	X	Rumba-Misc
Media-103610	104.0	X	Rumba-Misc
Media-103611	172.0	X	Jive
Media-103612	176.0	X	Jive
Media-103613	176.0	X	Jive
Media-103614	172.0	X	Jive
Media-103615	76.0	X	Rumba-Misc
Media-103616	80.0	X	Rumba-Misc
Media-103617	108.0	X	ChaChaCha
Media-103618	88.0	X	Samba
Media-103619	136.0	X	Jive
Media-103701	124.0	X	ChaChaCha
Media-103702	124.0	X	ChaChaCha
Media-103703	124.0	X	ChaChaCha
Media-103704	120.0	X	ChaChaCha
Media-103705	104.0	X	Samba
Media-103706	104.0	X	Samba
Media-103707	102.0	X	Samba
Media-103708	102.0	X	Samba
Media-103709	96.0	X	Rumba-Misc
Media-103710	100.0	X	Rumba-Misc
Media-103711	100.0	X	Rumba-Misc
Media-103712	100.0	X	Rumba-Misc
Media-103713	176.0	X	Jive
Media-103714	176.0	X	Jive
Media-103715	68.0	X	Samba
Media-103716	112.0	X	ChaChaCha
Media-103717	76.0	X	Rumba-Misc
Media-103718	124.0	X	Jive
Media-103719	136.0	X	Jive
Media-103801	124.0	X	ChaChaCha
Media-103802	124.0	X	ChaChaCha
Media-103803	124.0	X	ChaChaCha
Media-103804	116.0	X	ChaChaCha
Media-103805	102.0	X	Samba
Media-103806	102.0	X	Samba
Media-103807	102.0	X	Samba
Media-103808	102.0	X	Samba
Media-103809	100.0	X	Rumba-Misc
Media-103810	100.0	X	Rumba-Misc
Media-103811	100.0	X	Rumba-Misc
Media-103812	100.0	X	Rumba-Misc
Media-103813	172.0	X	Jive
Media-103814	172.0	X	Jive
Media-103815	96.0	X	Samba
Media-103816	108.0	X	ChaChaCha
Media-103817	76.0	X	Rumba-Misc
Media-103818	92.0	X	Rumba-Misc
Media-103819	132.0	X	Jive
Media-103901	102.0	X	Samba
Media-103902	100.0	X	Samba
Media-103903	102.0	X	Samba
Media-103904	100.0	X	Samba
Media-103905	102.0	X	Samba
Media-103906	124.0	X	ChaChaCha
Media-103907	124.0	X	ChaChaCha
Media-103908	124.0	X	ChaChaCha
Media-103909	124.0	X	ChaChaCha
Media-103910	100.0	X	ChaChaCha
Media-103911	88.0	X	Rumba-Misc
Media-103912	92.0	X	Rumba-Misc
Media-103913	100.0	X	Rumba-Misc
Media-103914	100.0	X	Rumba-Misc
Media-103917	124.0	X	Jive
Media-103918	144.0	X	Jive
Media-103919	160.0	X	Jive
Media-103920	168.0	X	Jive
Media-104001	102.0	X	Samba
Media-104002	102.0	X	Samba
Media-104003	100.0	X	Samba
Media-104004	98.0	X	Samba
Media-104005	96.0	X	Rumba-Misc
Media-104006	100.0	X	Rumba-Misc
Media-104007	100.0	X	Rumba-Misc
Media-104008	100.0	X	Rumba-Misc
Media-104009	116.0	X	ChaChaCha
Media-104010	124.0	X	ChaChaCha
Media-104011	128.0	X	ChaChaCha
Media-104012	124.0	X	ChaChaCha
Media-104015	164.0	X	Jive
Media-104016	172.0	X	Jive
Media-104017	172.0	X	Jive
Media-104101	102.0	X	Samba
Media-104102	102.0	X	Samba
Media-104103	102.0	X	Samba
Media-104104	100.0	X	Samba
Media-104105	102.0	X	Samba
Media-104106	124.0	X	ChaChaCha
Media-104107	124.0	X	ChaChaCha
Media-104108	124.0	X	ChaChaCha
Media-104109	124.0	X	ChaChaCha
Media-104110	124.0	X	ChaChaCha
Media-104111	124.0	X	ChaChaCha
Media-104112	96.0	X	Rumba-Misc
Media-104113	100.0	X	Rumba-Misc
Media-104114	100.0	X	Rumba-Misc
Media-104115	96.0	X	Rumba-Misc
Media-104116	136.0	X	Jive
Media-104117	172.0	X	Jive
Media-104118	172.0	X	Jive
Media-104119	172.0	X	Jive
Media-104201	87.0	X	Waltz
Media-104202	87.0	X	Waltz
Media-104203	87.0	X	Waltz
Media-104204	87.0	X	Waltz
Media-104205	87.0	X	Waltz
Media-104206	128.0	X	Tango
Media-104207	128.0	X	Tango
Media-104208	128.0	X	Tango
Media-104209	180.0	X	VienneseWaltz
Media-104210	177.0	X	VienneseWaltz
Media-104211	180.0	X	VienneseWaltz
Media-104212	180.0	X	VienneseWaltz
Media-104216	200.0	X	Quickstep
Media-104217	204.0	X	Quickstep
Media-104218	204.0	X	Quickstep
Media-104219	204.0	X	Quickstep
Media-104301	84.0	X	Waltz
Media-104302	87.0	X	Waltz
Media-104303	87.0	X	Waltz
Media-104304	120.0	X	Tango
Media-104305	128.0	X	Tango
Media-104306	128.0	X	Tango
Media-104307	180.0	X	VienneseWaltz
Media-104308	180.0	X	VienneseWaltz
Media-104309	180.0	X	VienneseWaltz
Media-104314	208.0	X	Quickstep
Media-104315	208.0	X	Quickstep
Media-104316	208.0	X	Quickstep
Media-104317	208.0	X	Quickstep
Media-104401	87.0	X	Waltz
Media-104402	87.0	X	Waltz
Media-104403	87.0	X	Waltz
Media-104404	128.0	X	Tango
Media-104405	128.0	X	Tango
Media-104406	180.0	X	VienneseWaltz
Media-104407	180.0	X	VienneseWaltz
Media-104408	180.0	X	VienneseWaltz
Media-104409	180.0	X	VienneseWaltz
Media-104415	208.0	X	Quickstep
Media-104416	208.0	X	Quickstep
Media-104417	208.0	X	Quickstep
Media-104418	208.0	X	Quickstep
Media-104501	87.0	X	Waltz
Media-104502	87.0	X	Waltz
Media-104503	87.0	X	Waltz
Media-104504	87.0	X	Waltz
Media-104505	128.0	X	Tango
Media-104506	128.0	X	Tango
Media-104507	180.0	X	VienneseWaltz
Media-104508	180.0	X	VienneseWaltz
Media-104514	208.0	X	Quickstep
Media-104515	208.0	X	Quickstep
Media-104516	208.0	X	Quickstep
Media-104601	87.0	X	Waltz
Media-104602	87.0	X	Waltz
Media-104603	87.0	X	Waltz
Media-104604	87.0	X	Waltz
Media-104605	128.0	X	Tango
Media-104606	128.0	X	Tango
Media-104607	180.0	X	VienneseWaltz
Media-104608	180.0	X	VienneseWaltz
Media-104609	180.0	X	VienneseWaltz
Media-104615	204.0	X	Quickstep
Media-104616	204.0	X	Quickstep
Media-104617	204.0	X	Quickstep
Media-104618	204.0	X	Quickstep
Media-104701	84.0	X	Waltz
Media-104702	87.0	X	Waltz
Media-104703	87.0	X	Waltz
Media-104704	84.0	X	Waltz
Media-104705	81.0	X	Waltz
Media-104706	128.0	X	Tango
Media-104707	128.0	X	Tango
Media-104708	128.0	X	Tango
Media-104709	128.0	X	Tango
Media-104710	132.0	X	Tango
Media-104711	177.0	X	VienneseWaltz
Media-104712	180.0	X	VienneseWaltz
Media-104716	200.0	X	Quickstep
Media-104717	208.0	X	Quickstep
Media-104718	208.0	X	Quickstep
Media-104801	87.0	X	Waltz
Media-104802	87.0	X	Waltz
Media-104803	87.0	X	Waltz
Media-104804	87.0	X	Waltz
Media-104805	87.0	X	Waltz
Media-104806	132.0	X	Tango
Media-104807	132.0	X	Tango
Media-104808	132.0	X	Tango
Media-104809	180.0	X	VienneseWaltz
Media-104810	180.0	X	VienneseWaltz
Media-104811	180.0	X	VienneseWaltz
Media-104815	204.0	X	Quickstep
Media-104816	208.0	X	Quickstep
Media-104901	84.0	X	Waltz
Media-104902	84.0	X	Waltz
Media-104903	84.0	X	Waltz
Media-104904	84.0	X	Waltz
Media-104905	84.0	X	Waltz
Media-104906	128.0	X	Tango
Media-104907	128.0	X	Tango
Media-104908	180.0	X	VienneseWaltz
Media-104909	180.0	X	VienneseWaltz
Media-104915	204.0	X	Quickstep
Media-104916	204.0	X	Quickstep
Media-104917	204.0	X	Quickstep
Media-104918	204.0	X	Quickstep
Media-105001	84.0	X	Waltz
Media-105002	84.0	X	Waltz
Media-105003	87.0	X	Waltz
Media-105004	84.0	X	Waltz
Media-105005	87.0	X	Waltz
Media-105006	84.0	X	Waltz
Media-105007	87.0	X	Waltz
Media-105008	128.0	X	Tango
Media-105009	124.0	X	Tango
Media-105010	180.0	X	VienneseWaltz
Media-105011	180.0	X	VienneseWaltz
Media-105016	200.0	X	Quickstep
Media-105017	204.0	X	Quickstep
Media-105018	200.0	X	Quickstep
Media-105019	204.0	X	Quickstep
Media-105020	204.0	X	Quickstep
Media-105101	87.0	X	Waltz
Media-105102	84.0	X	Waltz
Media-105103	84.0	X	Waltz
Media-105104	87.0	X	Waltz
Media-105105	84.0	X	Waltz
Media-105106	87.0	X	Waltz
Media-105107	128.0	X	Tango
Media-105108	128.0	X	Tango
Media-105109	128.0	X	Tango
Media-105110	174.0	X	VienneseWaltz
Media-105111	177.0	X	VienneseWaltz
Media-105112	177.0	X	VienneseWaltz
Media-105119	204.0	X	Quickstep
Media-105120	204.0	X	Quickstep
Media-105121	200.0	X	Quickstep
Media-105122	208.0	X	Quickstep
Media-105207	219.0	X	Quickstep
Media-105209	92.0	X	Rumba-Misc
Media-105210	80.0	X	Waltz
Media-105211	96.0	X	Waltz
Media-105212	94.0	X	Waltz
Media-105213	60.0	X	Waltz
Media-105214	88.0	X	Waltz
Media-105215	112.0	X	Waltz
Media-105301	87.0	X	Waltz
Media-105302	87.0	X	Waltz
Media-105303	87.0	X	Waltz
Media-105304	84.0	X	Waltz
Media-105305	128.0	X	Tango
Media-105306	128.0	X	Tango
Media-105307	177.0	X	VienneseWaltz
Media-105308	177.0	X	VienneseWaltz
Media-105309	177.0	X	VienneseWaltz
Media-105313	200.0	X	Quickstep
Media-105314	200.0	X	Quickstep
Media-105315	204.0	X	Quickstep
Media-105316	84.0	X	Waltz
Media-105317	128.0	X	Tango
Media-105318	177.0	X	VienneseWaltz
Media-105320	208.0	X	Quickstep
Media-105401	100.0	X	Samba
Media-105402	100.0	X	Samba
Media-105403	102.0	X	Samba
Media-105404	102.0	X	Samba
Media-105405	124.0	X	ChaChaCha
Media-105406	124.0	X	ChaChaCha
Media-105407	124.0	X	ChaChaCha
Media-105408	92.0	X	Rumba-Misc
Media-105409	92.0	X	Rumba-Misc
Media-105410	92.0	X	Rumba-Misc
Media-105411	100.0	X	Rumba-Misc
Media-105412	100.0	X	Rumba-Misc
Media-105413	160.0	X	Jive
Media-105414	172.0	X	Jive
Media-105415	172.0	X	Jive
Media-105416	88.0	X	Samba
Media-105417	116.0	X	ChaChaCha
Media-105418	76.0	X	Rumba-Misc
Media-105419	76.0	X	Rumba-Misc
Media-105420	124.0	X	Jive
Media-105501	87.0	X	Waltz
Media-105502	87.0	X	Waltz
Media-105503	87.0	X	Waltz
Media-105504	84.0	X	Waltz
Media-105505	128.0	X	Tango
Media-105506	128.0	X	Tango
Media-105507	128.0	X	Tango
Media-105508	128.0	X	Tango
Media-105509	177.0	X	VienneseWaltz
Media-105510	174.0	X	VienneseWaltz
Media-105511	177.0	X	VienneseWaltz
Media-105516	200.0	X	Quickstep
Media-105517	200.0	X	Quickstep
Media-105518	200.0	X	Quickstep
Media-105601	124.0	X	ChaChaCha
Media-105602	124.0	X	ChaChaCha
Media-105603	124.0	X	ChaChaCha
Media-105604	124.0	X	ChaChaCha
Media-105605	124.0	X	ChaChaCha
Media-105606	100.0	X	Samba
Media-105607	100.0	X	Samba
Media-105608	100.0	X	Samba
Media-105609	100.0	X	Samba
Media-105611	104.0	X	Rumba-International
Media-105612	104.0	X	Rumba-International
Media-105613	104.0	X	Rumba-International
Media-105614	104.0	X	Rumba-International
Media-105615	104.0	X	Rumba-International
Media-105701	87.0	X	Waltz
Media-105702	87.0	X	Waltz
Media-105703	87.0	X	Waltz
Media-105704	84.0	X	Waltz
Media-105705	128.0	X	Tango
Media-105706	128.0	X	Tango
Media-105707	128.0	X	Tango
Media-105708	177.0	X	VienneseWaltz
Media-105709	177.0	X	VienneseWaltz
Media-105710	177.0	X	VienneseWaltz
Media-105715	204.0	X	Quickstep
Media-105716	200.0	X	Quickstep
Media-105717	204.0	X	Quickstep
Media-105801	87.0	X	Waltz
Media-105802	87.0	X	Waltz
Media-105803	87.0	X	Waltz
Media-105804	87.0	X	Waltz
Media-105805	87.0	X	Waltz
Media-105806	128.0	X	Tango
Media-105807	128.0	X	Tango
Media-105808	128.0	X	Tango
Media-105809	177.0	X	VienneseWaltz
Media-105810	174.0	X	VienneseWaltz
Media-105811	177.0	X	VienneseWaltz
Media-105812	174.0	X	VienneseWaltz
Media-105816	204.0	X	Quickstep
Media-105817	204.0	X	Quickstep
Media-105818	204.0	X	Quickstep
Media-105819	204.0	X	Quickstep
Media-105820	204.0	X	Quickstep
Media-105901	84.0	X	Waltz
Media-105902	84.0	X	Waltz
